Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Lufttemperatur
Bergen - Florida;SN50540;01.05.2020 04:00;0;8,2
Bergen - Florida;SN50540;01.05.2020 05:00;0;7,7
Bergen - Florida;SN50540;01.05.2020 06:00;0;7,3
Bergen - Florida;SN50540;01.05.2020 07:00;0;7,3
Bergen - Florida;SN50540;01.05.2020 08:00;0;8,7
Bergen - Florida;SN50540;01.05.2020 09:00;0;9,4
Bergen - Florida;SN50540;01.05.2020 10:00;0;10,5
Bergen - Florida;SN50540;01.05.2020 11:00;0;10
Bergen - Florida;SN50540;01.05.2020 12:00;0;9,1
Bergen - Florida;SN50540;01.05.2020 13:00;0;10,4
Bergen - Florida;SN50540;01.05.2020 14:00;0;11,4
Bergen - Florida;SN50540;01.05.2020 15:00;0,1;11,2
Bergen - Florida;SN50540;01.05.2020 16:00;0;10,5
Bergen - Florida;SN50540;01.05.2020 17:00;0;10,4
Bergen - Florida;SN50540;01.05.2020 18:00;0;10,4
Bergen - Florida;SN50540;01.05.2020 19:00;0;9,9
Bergen - Florida;SN50540;01.05.2020 20:00;0;9,6
Bergen - Florida;SN50540;01.05.2020 21:00;0;8,6
Bergen - Florida;SN50540;01.05.2020 22:00;0;8,2
Bergen - Florida;SN50540;01.05.2020 23:00;0;7,5
Bergen - Florida;SN50540;02.05.2020 00:00;0;7,1
Bergen - Florida;SN50540;02.05.2020 01:00;0;6,4
Bergen - Florida;SN50540;02.05.2020 02:00;0,8;7,4
Bergen - Florida;SN50540;02.05.2020 03:00;0,3;7,4
Bergen - Florida;SN50540;02.05.2020 04:00;1,6;7,2
Bergen - Florida;SN50540;02.05.2020 05:00;0,4;6,8
Bergen - Florida;SN50540;02.05.2020 06:00;0,1;6,8
Bergen - Florida;SN50540;02.05.2020 07:00;1;6,9
Bergen - Florida;SN50540;02.05.2020 08:00;0,4;7
Bergen - Florida;SN50540;02.05.2020 09:00;0,1;7,4
Bergen - Florida;SN50540;02.05.2020 10:00;0,1;7,7
Bergen - Florida;SN50540;02.05.2020 11:00;0;8,1
Bergen - Florida;SN50540;02.05.2020 12:00;0;9,4
Bergen - Florida;SN50540;02.05.2020 13:00;0;10
Bergen - Florida;SN50540;02.05.2020 14:00;0;11,5
Bergen - Florida;SN50540;02.05.2020 15:00;0;9,9
Bergen - Florida;SN50540;02.05.2020 16:00;0;10
Bergen - Florida;SN50540;02.05.2020 17:00;0;10,6
Bergen - Florida;SN50540;02.05.2020 18:00;0,1;9,8
Bergen - Florida;SN50540;02.05.2020 19:00;0;8,4
Bergen - Florida;SN50540;02.05.2020 20:00;1,4;7,5
Bergen - Florida;SN50540;02.05.2020 21:00;0,6;7,2
Bergen - Florida;SN50540;02.05.2020 22:00;0;6,6
Bergen - Florida;SN50540;02.05.2020 23:00;0;6,3
Bergen - Florida;SN50540;03.05.2020 00:00;0;6,2
Bergen - Florida;SN50540;03.05.2020 01:00;0;5,7
Bergen - Florida;SN50540;03.05.2020 02:00;0;5,6
Bergen - Florida;SN50540;03.05.2020 03:00;0;5,5
Bergen - Florida;SN50540;03.05.2020 04:00;1,1;5
Bergen - Florida;SN50540;03.05.2020 05:00;0;5,2
Bergen - Florida;SN50540;03.05.2020 06:00;0;5,4
Bergen - Florida;SN50540;03.05.2020 07:00;2,2;5,5
Bergen - Florida;SN50540;03.05.2020 08:00;0,5;7,1
Bergen - Florida;SN50540;03.05.2020 09:00;1,8;5,8
Bergen - Florida;SN50540;03.05.2020 10:00;0,3;7,2
Bergen - Florida;SN50540;03.05.2020 11:00;0,3;7,5
Bergen - Florida;SN50540;03.05.2020 12:00;0,3;9,3
Bergen - Florida;SN50540;03.05.2020 13:00;0,3;9,3
Bergen - Florida;SN50540;03.05.2020 14:00;0;10,8
Bergen - Florida;SN50540;03.05.2020 15:00;0;10,8
Bergen - Florida;SN50540;03.05.2020 16:00;0;10,3
Bergen - Florida;SN50540;03.05.2020 17:00;0;10
Bergen - Florida;SN50540;03.05.2020 18:00;0;8,8
Bergen - Florida;SN50540;03.05.2020 19:00;0;7,7
Bergen - Florida;SN50540;03.05.2020 20:00;0;6,6
Bergen - Florida;SN50540;03.05.2020 21:00;0;6
Bergen - Florida;SN50540;03.05.2020 22:00;0;5,2
Bergen - Florida;SN50540;03.05.2020 23:00;0;4,5
Bergen - Florida;SN50540;04.05.2020 00:00;0;4,4
Bergen - Florida;SN50540;04.05.2020 01:00;0;4,3
Bergen - Florida;SN50540;04.05.2020 02:00;0;3
Bergen - Florida;SN50540;04.05.2020 03:00;0;3,9
Bergen - Florida;SN50540;04.05.2020 04:00;0;3,8
Bergen - Florida;SN50540;04.05.2020 05:00;0;3,5
Bergen - Florida;SN50540;04.05.2020 06:00;0;3,7
Bergen - Florida;SN50540;04.05.2020 07:00;0;5,2
Bergen - Florida;SN50540;04.05.2020 08:00;0;7,1
Bergen - Florida;SN50540;04.05.2020 09:00;0;7,9
Bergen - Florida;SN50540;04.05.2020 10:00;0;9,4
Bergen - Florida;SN50540;04.05.2020 11:00;0,1;4,9
Bergen - Florida;SN50540;04.05.2020 12:00;0;8,4
Bergen - Florida;SN50540;04.05.2020 13:00;0;8,5
Bergen - Florida;SN50540;04.05.2020 14:00;0;9,8
Bergen - Florida;SN50540;04.05.2020 15:00;0;8
Bergen - Florida;SN50540;04.05.2020 16:00;0;9,3
Bergen - Florida;SN50540;04.05.2020 17:00;0;9,5
Bergen - Florida;SN50540;04.05.2020 18:00;0;8,8
Bergen - Florida;SN50540;04.05.2020 19:00;0;7,8
Bergen - Florida;SN50540;04.05.2020 20:00;0;6,6
Bergen - Florida;SN50540;04.05.2020 21:00;0;5,6
Bergen - Florida;SN50540;04.05.2020 22:00;0;4,7
Bergen - Florida;SN50540;04.05.2020 23:00;0;4,5
Bergen - Florida;SN50540;05.05.2020 00:00;0;4
Bergen - Florida;SN50540;05.05.2020 01:00;0;3,3
Bergen - Florida;SN50540;05.05.2020 02:00;0;2,3
Bergen - Florida;SN50540;05.05.2020 03:00;0;1,7
Bergen - Florida;SN50540;05.05.2020 04:00;0;1,5
Bergen - Florida;SN50540;05.05.2020 05:00;0;1,4
Bergen - Florida;SN50540;05.05.2020 06:00;0;2,4
Bergen - Florida;SN50540;05.05.2020 07:00;0;4,3
Bergen - Florida;SN50540;05.05.2020 08:00;0;6,2
Bergen - Florida;SN50540;05.05.2020 09:00;0;7,7
Bergen - Florida;SN50540;05.05.2020 10:00;0;7,8
Bergen - Florida;SN50540;05.05.2020 11:00;0;8,6
Bergen - Florida;SN50540;05.05.2020 12:00;0;8,7
Bergen - Florida;SN50540;05.05.2020 13:00;0;9,6
Bergen - Florida;SN50540;05.05.2020 14:00;0;9
Bergen - Florida;SN50540;05.05.2020 15:00;0;9,4
Bergen - Florida;SN50540;05.05.2020 16:00;0;9,3
Bergen - Florida;SN50540;05.05.2020 17:00;0;9,3
Bergen - Florida;SN50540;05.05.2020 18:00;0;9
Bergen - Florida;SN50540;05.05.2020 19:00;0;8
Bergen - Florida;SN50540;05.05.2020 20:00;0;7,2
Bergen - Florida;SN50540;05.05.2020 21:00;0;7,2
Bergen - Florida;SN50540;05.05.2020 22:00;0;7,2
Bergen - Florida;SN50540;05.05.2020 23:00;0;7,2
Bergen - Florida;SN50540;06.05.2020 00:00;0;7,3
Bergen - Florida;SN50540;06.05.2020 01:00;0;7,3
Bergen - Florida;SN50540;06.05.2020 02:00;0;7,5
Bergen - Florida;SN50540;06.05.2020 03:00;0;7,6
Bergen - Florida;SN50540;06.05.2020 04:00;0,1;7,2
Bergen - Florida;SN50540;06.05.2020 05:00;1,2;7,1
Bergen - Florida;SN50540;06.05.2020 06:00;1;7,5
Bergen - Florida;SN50540;06.05.2020 07:00;1,1;7,9
Bergen - Florida;SN50540;06.05.2020 08:00;0,3;8,5
Bergen - Florida;SN50540;06.05.2020 09:00;0;8,9
Bergen - Florida;SN50540;06.05.2020 10:00;0;10,2
Bergen - Florida;SN50540;06.05.2020 11:00;0;10,7
Bergen - Florida;SN50540;06.05.2020 12:00;0;10,5
Bergen - Florida;SN50540;06.05.2020 13:00;0;11,5
Bergen - Florida;SN50540;06.05.2020 14:00;0;12,6
Bergen - Florida;SN50540;06.05.2020 15:00;0;12,7
Bergen - Florida;SN50540;06.05.2020 16:00;0;11,3
Bergen - Florida;SN50540;06.05.2020 17:00;0;11,2
Bergen - Florida;SN50540;06.05.2020 18:00;0;10,6
Bergen - Florida;SN50540;06.05.2020 19:00;0;9,9
Bergen - Florida;SN50540;06.05.2020 20:00;0;8,9
Bergen - Florida;SN50540;06.05.2020 21:00;0;8,2
Bergen - Florida;SN50540;06.05.2020 22:00;0;7,4
Bergen - Florida;SN50540;06.05.2020 23:00;0;7,4
Bergen - Florida;SN50540;07.05.2020 00:00;0;6,4
Bergen - Florida;SN50540;07.05.2020 01:00;0;5,5
Bergen - Florida;SN50540;07.05.2020 02:00;0;5
Bergen - Florida;SN50540;07.05.2020 03:00;0;5,5
Bergen - Florida;SN50540;07.05.2020 04:00;0;5,1
Bergen - Florida;SN50540;07.05.2020 05:00;0;4,9
Bergen - Florida;SN50540;07.05.2020 06:00;0;5,5
Bergen - Florida;SN50540;07.05.2020 07:00;0;7,2
Bergen - Florida;SN50540;07.05.2020 08:00;0;8,8
Bergen - Florida;SN50540;07.05.2020 09:00;0;9,3
Bergen - Florida;SN50540;07.05.2020 10:00;0;9
Bergen - Florida;SN50540;07.05.2020 11:00;0;10,2
Bergen - Florida;SN50540;07.05.2020 12:00;0;9
Bergen - Florida;SN50540;07.05.2020 13:00;0;9,2
Bergen - Florida;SN50540;07.05.2020 14:00;0;8,6
Bergen - Florida;SN50540;07.05.2020 15:00;0;7,9
Bergen - Florida;SN50540;07.05.2020 16:00;0,1;8,6
Bergen - Florida;SN50540;07.05.2020 17:00;0;9
Bergen - Florida;SN50540;07.05.2020 18:00;0;8,7
Bergen - Florida;SN50540;07.05.2020 19:00;0;8,5
Bergen - Florida;SN50540;07.05.2020 20:00;0;8,2
Bergen - Florida;SN50540;07.05.2020 21:00;0;7,8
Bergen - Florida;SN50540;07.05.2020 22:00;0;7,8
Bergen - Florida;SN50540;07.05.2020 23:00;0;7,7
Bergen - Florida;SN50540;08.05.2020 00:00;0;7,6
Bergen - Florida;SN50540;08.05.2020 01:00;0,2;7
Bergen - Florida;SN50540;08.05.2020 02:00;0;6,9
Bergen - Florida;SN50540;08.05.2020 03:00;0,1;7
Bergen - Florida;SN50540;08.05.2020 04:00;0;7
Bergen - Florida;SN50540;08.05.2020 05:00;0,5;6,8
Bergen - Florida;SN50540;08.05.2020 06:00;0,2;7,3
Bergen - Florida;SN50540;08.05.2020 07:00;0,2;7,6
Bergen - Florida;SN50540;08.05.2020 08:00;0,1;7,8
Bergen - Florida;SN50540;08.05.2020 09:00;0;8,7
Bergen - Florida;SN50540;08.05.2020 10:00;0;9,3
Bergen - Florida;SN50540;08.05.2020 11:00;0;9,7
Bergen - Florida;SN50540;08.05.2020 12:00;0;10,1
Bergen - Florida;SN50540;08.05.2020 13:00;0;9,6
Bergen - Florida;SN50540;08.05.2020 14:00;0;9,9
Bergen - Florida;SN50540;08.05.2020 15:00;0;10,2
Bergen - Florida;SN50540;08.05.2020 16:00;0;9,4
Bergen - Florida;SN50540;08.05.2020 17:00;0;9,1
Bergen - Florida;SN50540;08.05.2020 18:00;0;10,1
Bergen - Florida;SN50540;08.05.2020 19:00;0;8,7
Bergen - Florida;SN50540;08.05.2020 20:00;0;8,1
Bergen - Florida;SN50540;08.05.2020 21:00;0;7,6
Bergen - Florida;SN50540;08.05.2020 22:00;0;7,1
Bergen - Florida;SN50540;08.05.2020 23:00;0;6,2
Bergen - Florida;SN50540;09.05.2020 00:00;0;6,6
Bergen - Florida;SN50540;09.05.2020 01:00;0;6,3
Bergen - Florida;SN50540;09.05.2020 02:00;0;6,3
Bergen - Florida;SN50540;09.05.2020 03:00;0;6
Bergen - Florida;SN50540;09.05.2020 04:00;0;6,2
Bergen - Florida;SN50540;09.05.2020 05:00;0;6,3
Bergen - Florida;SN50540;09.05.2020 06:00;0,4;6,4
Bergen - Florida;SN50540;09.05.2020 07:00;0,1;6,7
Bergen - Florida;SN50540;09.05.2020 08:00;0;7,9
Bergen - Florida;SN50540;09.05.2020 09:00;0;8,9
Bergen - Florida;SN50540;09.05.2020 10:00;0;9,6
Bergen - Florida;SN50540;09.05.2020 11:00;0;9,8
Bergen - Florida;SN50540;09.05.2020 12:00;0;9,6
Bergen - Florida;SN50540;09.05.2020 13:00;0;9,6
Bergen - Florida;SN50540;09.05.2020 14:00;0;9,4
Bergen - Florida;SN50540;09.05.2020 15:00;0;8,2
Bergen - Florida;SN50540;09.05.2020 16:00;0,4;7,4
Bergen - Florida;SN50540;09.05.2020 17:00;0,5;6,3
Bergen - Florida;SN50540;09.05.2020 18:00;0;6,1
Bergen - Florida;SN50540;09.05.2020 19:00;0;5,9
Bergen - Florida;SN50540;09.05.2020 20:00;0,3;5,3
Bergen - Florida;SN50540;09.05.2020 21:00;0;5
Bergen - Florida;SN50540;09.05.2020 22:00;0;4,6
Bergen - Florida;SN50540;09.05.2020 23:00;0;4,6
Bergen - Florida;SN50540;10.05.2020 00:00;0,3;4,1
Bergen - Florida;SN50540;10.05.2020 01:00;0,3;3,5
Bergen - Florida;SN50540;10.05.2020 02:00;0,2;3,3
Bergen - Florida;SN50540;10.05.2020 03:00;0;3,8
Bergen - Florida;SN50540;10.05.2020 04:00;0;3,7
Bergen - Florida;SN50540;10.05.2020 05:00;0;3,7
Bergen - Florida;SN50540;10.05.2020 06:00;0;3,9
Bergen - Florida;SN50540;10.05.2020 07:00;0;4,3
Bergen - Florida;SN50540;10.05.2020 08:00;0;4,4
Bergen - Florida;SN50540;10.05.2020 09:00;0;5,9
Bergen - Florida;SN50540;10.05.2020 10:00;0;7,2
Bergen - Florida;SN50540;10.05.2020 11:00;0;7,4
Bergen - Florida;SN50540;10.05.2020 12:00;0;7,6
Bergen - Florida;SN50540;10.05.2020 13:00;0;7,5
Bergen - Florida;SN50540;10.05.2020 14:00;0;8,4
Bergen - Florida;SN50540;10.05.2020 15:00;0;8,2
Bergen - Florida;SN50540;10.05.2020 16:00;0;7,7
Bergen - Florida;SN50540;10.05.2020 17:00;0;7,3
Bergen - Florida;SN50540;10.05.2020 18:00;0;6,5
Bergen - Florida;SN50540;10.05.2020 19:00;0;4,9
Bergen - Florida;SN50540;10.05.2020 20:00;0;4,3
Bergen - Florida;SN50540;10.05.2020 21:00;0;3,8
Bergen - Florida;SN50540;10.05.2020 22:00;0;3,5
Bergen - Florida;SN50540;10.05.2020 23:00;0;2,2
Bergen - Florida;SN50540;11.05.2020 00:00;0;2,3
Bergen - Florida;SN50540;11.05.2020 01:00;0;2,4
Bergen - Florida;SN50540;11.05.2020 02:00;0;2
Bergen - Florida;SN50540;11.05.2020 03:00;0,3;2,5
Bergen - Florida;SN50540;11.05.2020 04:00;0,1;2
Bergen - Florida;SN50540;11.05.2020 05:00;0,4;2
Bergen - Florida;SN50540;11.05.2020 06:00;0,3;2,5
Bergen - Florida;SN50540;11.05.2020 07:00;0;3,6
Bergen - Florida;SN50540;11.05.2020 08:00;0;4,6
Bergen - Florida;SN50540;11.05.2020 09:00;0;5
Bergen - Florida;SN50540;11.05.2020 10:00;0;4,8
Bergen - Florida;SN50540;11.05.2020 11:00;0;5,2
Bergen - Florida;SN50540;11.05.2020 12:00;0;6,5
Bergen - Florida;SN50540;11.05.2020 13:00;0;5,5
Bergen - Florida;SN50540;11.05.2020 14:00;1,6;1,9
Bergen - Florida;SN50540;11.05.2020 15:00;0;6,7
Bergen - Florida;SN50540;11.05.2020 16:00;0;6
Bergen - Florida;SN50540;11.05.2020 17:00;0;5,4
Bergen - Florida;SN50540;11.05.2020 18:00;0;7,2
Bergen - Florida;SN50540;11.05.2020 19:00;0;5,3
Bergen - Florida;SN50540;11.05.2020 20:00;0;4,6
Bergen - Florida;SN50540;11.05.2020 21:00;0,3;4,6
Bergen - Florida;SN50540;11.05.2020 22:00;0,1;4,2
Bergen - Florida;SN50540;11.05.2020 23:00;0,8;3,5
Bergen - Florida;SN50540;12.05.2020 00:00;0,3;3,5
Bergen - Florida;SN50540;12.05.2020 01:00;0,2;3,6
Bergen - Florida;SN50540;12.05.2020 02:00;0,2;2,4
Bergen - Florida;SN50540;12.05.2020 03:00;0;2,7
Bergen - Florida;SN50540;12.05.2020 04:00;0,2;1,5
Bergen - Florida;SN50540;12.05.2020 05:00;0;0,8
Bergen - Florida;SN50540;12.05.2020 06:00;0,2;1,9
Bergen - Florida;SN50540;12.05.2020 07:00;0,1;1,8
Bergen - Florida;SN50540;12.05.2020 08:00;0;2,9
Bergen - Florida;SN50540;12.05.2020 09:00;0,7;0,7
Bergen - Florida;SN50540;12.05.2020 10:00;0,5;3,2
Bergen - Florida;SN50540;12.05.2020 11:00;0,1;4,7
Bergen - Florida;SN50540;12.05.2020 12:00;1,7;2,9
Bergen - Florida;SN50540;12.05.2020 13:00;0,4;5,3
Bergen - Florida;SN50540;12.05.2020 14:00;0;5,1
Bergen - Florida;SN50540;12.05.2020 15:00;0,4;6,2
Bergen - Florida;SN50540;12.05.2020 16:00;0,1;7,1
Bergen - Florida;SN50540;12.05.2020 17:00;0;8
Bergen - Florida;SN50540;12.05.2020 18:00;0;7,1
Bergen - Florida;SN50540;12.05.2020 19:00;0,1;6,9
Bergen - Florida;SN50540;12.05.2020 20:00;0;5,5
Bergen - Florida;SN50540;12.05.2020 21:00;0;4,6
Bergen - Florida;SN50540;12.05.2020 22:00;0;4
Bergen - Florida;SN50540;12.05.2020 23:00;0;3,4
Bergen - Florida;SN50540;13.05.2020 00:00;0;2,7
Bergen - Florida;SN50540;13.05.2020 01:00;0;1,8
Bergen - Florida;SN50540;13.05.2020 02:00;0;2
Bergen - Florida;SN50540;13.05.2020 03:00;0;1,8
Bergen - Florida;SN50540;13.05.2020 04:00;0;0,8
Bergen - Florida;SN50540;13.05.2020 05:00;0;1,3
Bergen - Florida;SN50540;13.05.2020 06:00;0;2
Bergen - Florida;SN50540;13.05.2020 07:00;0;4,4
Bergen - Florida;SN50540;13.05.2020 08:00;0;5,2
Bergen - Florida;SN50540;13.05.2020 09:00;0;5,1
Bergen - Florida;SN50540;13.05.2020 10:00;0;7,4
Bergen - Florida;SN50540;13.05.2020 11:00;0;7,1
Bergen - Florida;SN50540;13.05.2020 12:00;0;7,5
Bergen - Florida;SN50540;13.05.2020 13:00;0;7,9
Bergen - Florida;SN50540;13.05.2020 14:00;0;7,8
Bergen - Florida;SN50540;13.05.2020 15:00;0;9
Bergen - Florida;SN50540;13.05.2020 16:00;0;7
Bergen - Florida;SN50540;13.05.2020 17:00;0;6,3
Bergen - Florida;SN50540;13.05.2020 18:00;0;5,6
Bergen - Florida;SN50540;13.05.2020 19:00;0,2;3,3
Bergen - Florida;SN50540;13.05.2020 20:00;0,2;1,8
Bergen - Florida;SN50540;13.05.2020 21:00;0;1,9
Bergen - Florida;SN50540;13.05.2020 22:00;0;2,5
Bergen - Florida;SN50540;13.05.2020 23:00;0;2,4
Bergen - Florida;SN50540;14.05.2020 00:00;0,3;2,1
Bergen - Florida;SN50540;14.05.2020 01:00;0,1;1,9
Bergen - Florida;SN50540;14.05.2020 02:00;0,1;2
Bergen - Florida;SN50540;14.05.2020 03:00;0,7;1,9
Bergen - Florida;SN50540;14.05.2020 04:00;0,4;2,3
Bergen - Florida;SN50540;14.05.2020 05:00;0;2,8
Bergen - Florida;SN50540;14.05.2020 06:00;0,1;3,2
Bergen - Florida;SN50540;14.05.2020 07:00;0,1;3,8
Bergen - Florida;SN50540;14.05.2020 08:00;0,2;4,3
Bergen - Florida;SN50540;14.05.2020 09:00;0,8;3,8
Bergen - Florida;SN50540;14.05.2020 10:00;1;3,9
Bergen - Florida;SN50540;14.05.2020 11:00;0,6;4,6
Bergen - Florida;SN50540;14.05.2020 12:00;0;6,6
Bergen - Florida;SN50540;14.05.2020 13:00;0;8,3
Bergen - Florida;SN50540;14.05.2020 14:00;0;9,7
Bergen - Florida;SN50540;14.05.2020 15:00;0;9,8
Bergen - Florida;SN50540;14.05.2020 16:00;0;9,8
Bergen - Florida;SN50540;14.05.2020 17:00;0;8,8
Bergen - Florida;SN50540;14.05.2020 18:00;0;8,1
Bergen - Florida;SN50540;14.05.2020 19:00;0;6,9
Bergen - Florida;SN50540;14.05.2020 20:00;0;6
Bergen - Florida;SN50540;14.05.2020 21:00;0;5,6
Bergen - Florida;SN50540;14.05.2020 22:00;0;5,4
Bergen - Florida;SN50540;14.05.2020 23:00;0,4;5,5
Bergen - Florida;SN50540;15.05.2020 00:00;0,8;5
Bergen - Florida;SN50540;15.05.2020 01:00;1,8;4,3
Bergen - Florida;SN50540;15.05.2020 02:00;0,4;4,1
Bergen - Florida;SN50540;15.05.2020 03:00;0;4,2
Bergen - Florida;SN50540;15.05.2020 04:00;0,5;4,4
Bergen - Florida;SN50540;15.05.2020 05:00;0;4,6
Bergen - Florida;SN50540;15.05.2020 06:00;0;5,1
Bergen - Florida;SN50540;15.05.2020 07:00;0;5,1
Bergen - Florida;SN50540;15.05.2020 08:00;0;5,5
Bergen - Florida;SN50540;15.05.2020 09:00;0;5,3
Bergen - Florida;SN50540;15.05.2020 10:00;0,1;6,3
Bergen - Florida;SN50540;15.05.2020 11:00;0;6,9
Bergen - Florida;SN50540;15.05.2020 12:00;0;7
Bergen - Florida;SN50540;15.05.2020 13:00;0;8,2
Bergen - Florida;SN50540;15.05.2020 14:00;0;9,6
Bergen - Florida;SN50540;15.05.2020 15:00;0;9,6
Bergen - Florida;SN50540;15.05.2020 16:00;0;9
Bergen - Florida;SN50540;15.05.2020 17:00;0;7,3
Bergen - Florida;SN50540;15.05.2020 18:00;0;7,2
Bergen - Florida;SN50540;15.05.2020 19:00;0;6,2
Bergen - Florida;SN50540;15.05.2020 20:00;0;5,6
Bergen - Florida;SN50540;15.05.2020 21:00;0,4;4,4
Bergen - Florida;SN50540;15.05.2020 22:00;0,7;2,9
Bergen - Florida;SN50540;15.05.2020 23:00;1,5;2
Bergen - Florida;SN50540;16.05.2020 00:00;0;2,3
Bergen - Florida;SN50540;16.05.2020 01:00;1;2,2
Bergen - Florida;SN50540;16.05.2020 02:00;0;2,5
Bergen - Florida;SN50540;16.05.2020 03:00;0,5;2,3
Bergen - Florida;SN50540;16.05.2020 04:00;0;2,5
Bergen - Florida;SN50540;16.05.2020 05:00;0;2,8
Bergen - Florida;SN50540;16.05.2020 06:00;0;3,4
Bergen - Florida;SN50540;16.05.2020 07:00;0,9;3,2
Bergen - Florida;SN50540;16.05.2020 08:00;0;4,7
Bergen - Florida;SN50540;16.05.2020 09:00;0,8;4
Bergen - Florida;SN50540;16.05.2020 10:00;0;5,3
Bergen - Florida;SN50540;16.05.2020 11:00;1,1;3,6
Bergen - Florida;SN50540;16.05.2020 12:00;1,6;4,1
Bergen - Florida;SN50540;16.05.2020 13:00;1,6;4
Bergen - Florida;SN50540;16.05.2020 14:00;2,2;3,9
Bergen - Florida;SN50540;16.05.2020 15:00;1,5;3,9
Bergen - Florida;SN50540;16.05.2020 16:00;1,9;3,9
Bergen - Florida;SN50540;16.05.2020 17:00;0,6;4,9
Bergen - Florida;SN50540;16.05.2020 18:00;0,1;5
Bergen - Florida;SN50540;16.05.2020 19:00;0,6;3,9
Bergen - Florida;SN50540;16.05.2020 20:00;0,6;4,3
Bergen - Florida;SN50540;16.05.2020 21:00;0,3;4,1
Bergen - Florida;SN50540;16.05.2020 22:00;0;4,7
Bergen - Florida;SN50540;16.05.2020 23:00;1,1;2,9
Bergen - Florida;SN50540;17.05.2020 00:00;0;3,3
Bergen - Florida;SN50540;17.05.2020 01:00;0,4;4,4
Bergen - Florida;SN50540;17.05.2020 02:00;2,2;2,2
Bergen - Florida;SN50540;17.05.2020 03:00;0;2,9
Bergen - Florida;SN50540;17.05.2020 04:00;0;3,7
Bergen - Florida;SN50540;17.05.2020 05:00;0;4,8
Bergen - Florida;SN50540;17.05.2020 06:00;0,7;4,9
Bergen - Florida;SN50540;17.05.2020 07:00;0,3;5,4
Bergen - Florida;SN50540;17.05.2020 08:00;1,2;5,2
Bergen - Florida;SN50540;17.05.2020 09:00;0,2;6,2
Bergen - Florida;SN50540;17.05.2020 10:00;1;5,2
Bergen - Florida;SN50540;17.05.2020 11:00;0,2;8,2
Bergen - Florida;SN50540;17.05.2020 12:00;0;8
Bergen - Florida;SN50540;17.05.2020 13:00;0;9,6
Bergen - Florida;SN50540;17.05.2020 14:00;0;8,9
Bergen - Florida;SN50540;17.05.2020 15:00;0;11
Bergen - Florida;SN50540;17.05.2020 16:00;0;9,8
Bergen - Florida;SN50540;17.05.2020 17:00;0;8,3
Bergen - Florida;SN50540;17.05.2020 18:00;0;8,4
Bergen - Florida;SN50540;17.05.2020 19:00;0;7,9
Bergen - Florida;SN50540;17.05.2020 20:00;0;7,8
Bergen - Florida;SN50540;17.05.2020 21:00;0;7,2
Bergen - Florida;SN50540;17.05.2020 22:00;0;6,8
Bergen - Florida;SN50540;17.05.2020 23:00;0;5,8
Bergen - Florida;SN50540;18.05.2020 00:00;0;5
Bergen - Florida;SN50540;18.05.2020 01:00;0;4,2
Bergen - Florida;SN50540;18.05.2020 02:00;0;3,9
Bergen - Florida;SN50540;18.05.2020 03:00;0;3,5
Bergen - Florida;SN50540;18.05.2020 04:00;0;3,3
Bergen - Florida;SN50540;18.05.2020 05:00;0;3,3
Bergen - Florida;SN50540;18.05.2020 06:00;0;4,1
Bergen - Florida;SN50540;18.05.2020 07:00;0;5,5
Bergen - Florida;SN50540;18.05.2020 08:00;0;7,4
Bergen - Florida;SN50540;18.05.2020 09:00;0,2;8,6
Bergen - Florida;SN50540;18.05.2020 10:00;0;9,4
Bergen - Florida;SN50540;18.05.2020 11:00;0;12,4
Bergen - Florida;SN50540;18.05.2020 12:00;0;12,5
Bergen - Florida;SN50540;18.05.2020 13:00;0;10,5
Bergen - Florida;SN50540;18.05.2020 14:00;0;11,6
Bergen - Florida;SN50540;18.05.2020 15:00;0;12,1
Bergen - Florida;SN50540;18.05.2020 16:00;0;11,1
Bergen - Florida;SN50540;18.05.2020 17:00;0;11,1
Bergen - Florida;SN50540;18.05.2020 18:00;0;10,9
Bergen - Florida;SN50540;18.05.2020 19:00;0;9,5
Bergen - Florida;SN50540;18.05.2020 20:00;0;9,2
Bergen - Florida;SN50540;18.05.2020 21:00;0;8,6
Bergen - Florida;SN50540;18.05.2020 22:00;0;8,2
Bergen - Florida;SN50540;18.05.2020 23:00;0;7,9
Bergen - Florida;SN50540;19.05.2020 00:00;0;7,4
Bergen - Florida;SN50540;19.05.2020 01:00;0;7,5
Bergen - Florida;SN50540;19.05.2020 02:00;0;7,2
Bergen - Florida;SN50540;19.05.2020 03:00;0;6,9
Bergen - Florida;SN50540;19.05.2020 04:00;0;6
Bergen - Florida;SN50540;19.05.2020 05:00;0;5,2
Bergen - Florida;SN50540;19.05.2020 06:00;0;6
Bergen - Florida;SN50540;19.05.2020 07:00;0;7,4
Bergen - Florida;SN50540;19.05.2020 08:00;0;9,1
Bergen - Florida;SN50540;19.05.2020 09:00;0;10,8
Bergen - Florida;SN50540;19.05.2020 10:00;0;11
Bergen - Florida;SN50540;19.05.2020 11:00;0;12,4
Bergen - Florida;SN50540;19.05.2020 12:00;0;12,4
Bergen - Florida;SN50540;19.05.2020 13:00;0;13
Bergen - Florida;SN50540;19.05.2020 14:00;0;12,8
Bergen - Florida;SN50540;19.05.2020 15:00;0;13,2
Bergen - Florida;SN50540;19.05.2020 16:00;0;12,5
Bergen - Florida;SN50540;19.05.2020 17:00;0;12,4
