Navn;Stasjon;Tid(norsk normaltid);Lufttemperatur;Nedbør (1 t)
Bergen - Florida;SN50540;01.07.2012 12:00;14,9;0
Bergen - Florida;SN50540;01.07.2012 13:00;13,8;8,3
Bergen - Florida;SN50540;01.07.2012 14:00;14;0,3
Bergen - Florida;SN50540;01.07.2012 15:00;13;1,6
Bergen - Florida;SN50540;01.07.2012 16:00;14;0,5
Bergen - Florida;SN50540;01.07.2012 17:00;14,4;0
Bergen - Florida;SN50540;01.07.2012 18:00;13,6;0
Bergen - Florida;SN50540;01.07.2012 19:00;13,3;0
Bergen - Florida;SN50540;01.07.2012 20:00;13,3;0
Bergen - Florida;SN50540;01.07.2012 21:00;12,4;0,4
Bergen - Florida;SN50540;01.07.2012 22:00;11,7;3,5
Bergen - Florida;SN50540;01.07.2012 23:00;11,6;9,7
Bergen - Florida;SN50540;02.07.2012 00:00;11,5;0,5
Bergen - Florida;SN50540;02.07.2012 01:00;11,7;0,4
Bergen - Florida;SN50540;02.07.2012 02:00;11,2;0,4
Bergen - Florida;SN50540;02.07.2012 03:00;10,7;0,6
Bergen - Florida;SN50540;02.07.2012 04:00;10,6;0,6
Bergen - Florida;SN50540;02.07.2012 05:00;10,8;0,7
Bergen - Florida;SN50540;02.07.2012 06:00;11,1;0
Bergen - Florida;SN50540;02.07.2012 07:00;11,4;0
Bergen - Florida;SN50540;02.07.2012 08:00;13,4;0
Bergen - Florida;SN50540;02.07.2012 09:00;12;0,1
Bergen - Florida;SN50540;02.07.2012 10:00;12,9;0
Bergen - Florida;SN50540;02.07.2012 11:00;12,9;0
Bergen - Florida;SN50540;02.07.2012 12:00;12,5;0
Bergen - Florida;SN50540;02.07.2012 13:00;13,5;0
Bergen - Florida;SN50540;02.07.2012 14:00;13,9;0
Bergen - Florida;SN50540;02.07.2012 15:00;15,2;0
Bergen - Florida;SN50540;02.07.2012 16:00;14,6;0
Bergen - Florida;SN50540;02.07.2012 17:00;13,8;0
Bergen - Florida;SN50540;02.07.2012 18:00;13,9;0
Bergen - Florida;SN50540;02.07.2012 19:00;13,7;0
Bergen - Florida;SN50540;02.07.2012 20:00;13,1;0
Bergen - Florida;SN50540;02.07.2012 21:00;12,9;0
Bergen - Florida;SN50540;02.07.2012 22:00;12,8;0
Bergen - Florida;SN50540;02.07.2012 23:00;12,4;0
Bergen - Florida;SN50540;03.07.2012 00:00;11,6;0
Bergen - Florida;SN50540;03.07.2012 01:00;11,8;0
Bergen - Florida;SN50540;03.07.2012 02:00;12,3;0
Bergen - Florida;SN50540;03.07.2012 03:00;12,4;0
Bergen - Florida;SN50540;03.07.2012 04:00;12,6;0
Bergen - Florida;SN50540;03.07.2012 05:00;12,8;0
Bergen - Florida;SN50540;03.07.2012 06:00;13,2;0
Bergen - Florida;SN50540;03.07.2012 07:00;13,5;0
Bergen - Florida;SN50540;03.07.2012 08:00;13,4;0
Bergen - Florida;SN50540;03.07.2012 09:00;13,7;0,1
Bergen - Florida;SN50540;03.07.2012 10:00;14,6;0
Bergen - Florida;SN50540;03.07.2012 11:00;14,7;0,1
Bergen - Florida;SN50540;03.07.2012 12:00;15,5;0
Bergen - Florida;SN50540;03.07.2012 13:00;15;0,1
Bergen - Florida;SN50540;03.07.2012 14:00;15,6;0
Bergen - Florida;SN50540;03.07.2012 15:00;15;0,1
Bergen - Florida;SN50540;03.07.2012 16:00;16,5;0
Bergen - Florida;SN50540;03.07.2012 17:00;16,5;0
Bergen - Florida;SN50540;03.07.2012 18:00;16,7;0
Bergen - Florida;SN50540;03.07.2012 19:00;15,4;0,2
Bergen - Florida;SN50540;03.07.2012 20:00;15,1;0,1
Bergen - Florida;SN50540;03.07.2012 21:00;14;0,4
Bergen - Florida;SN50540;03.07.2012 22:00;13,7;0
Bergen - Florida;SN50540;03.07.2012 23:00;13,5;0,1
Bergen - Florida;SN50540;04.07.2012 00:00;13,4;0,4
Bergen - Florida;SN50540;04.07.2012 01:00;13,1;0,5
Bergen - Florida;SN50540;04.07.2012 02:00;13,1;0,1
Bergen - Florida;SN50540;04.07.2012 03:00;13;0,5
Bergen - Florida;SN50540;04.07.2012 04:00;12,9;0,2
Bergen - Florida;SN50540;04.07.2012 05:00;13,1;0
Bergen - Florida;SN50540;04.07.2012 06:00;13,3;0
Bergen - Florida;SN50540;04.07.2012 07:00;13,6;0
Bergen - Florida;SN50540;04.07.2012 08:00;14,9;0
Bergen - Florida;SN50540;04.07.2012 09:00;16,2;0
Bergen - Florida;SN50540;04.07.2012 10:00;16,5;0
Bergen - Florida;SN50540;04.07.2012 11:00;19,2;0
Bergen - Florida;SN50540;04.07.2012 12:00;21,2;0
Bergen - Florida;SN50540;04.07.2012 13:00;20,2;0
Bergen - Florida;SN50540;04.07.2012 14:00;21;0
Bergen - Florida;SN50540;04.07.2012 15:00;20,2;0
Bergen - Florida;SN50540;04.07.2012 16:00;19,5;0
Bergen - Florida;SN50540;04.07.2012 17:00;17,5;0
Bergen - Florida;SN50540;04.07.2012 18:00;16,9;0,2
Bergen - Florida;SN50540;04.07.2012 19:00;16,2;0,4
Bergen - Florida;SN50540;04.07.2012 20:00;15,7;0,4
Bergen - Florida;SN50540;04.07.2012 21:00;15;2
Bergen - Florida;SN50540;04.07.2012 22:00;14,9;1,6
Bergen - Florida;SN50540;04.07.2012 23:00;14,8;0
Bergen - Florida;SN50540;05.07.2012 00:00;14,5;0
Bergen - Florida;SN50540;05.07.2012 01:00;14,5;0
Bergen - Florida;SN50540;05.07.2012 02:00;14,6;0,1
Bergen - Florida;SN50540;05.07.2012 03:00;14,5;0
Bergen - Florida;SN50540;05.07.2012 04:00;14,3;0
Bergen - Florida;SN50540;05.07.2012 05:00;14,5;0
Bergen - Florida;SN50540;05.07.2012 06:00;14,6;0
Bergen - Florida;SN50540;05.07.2012 07:00;15,1;0
Bergen - Florida;SN50540;05.07.2012 08:00;15,7;0,1
Bergen - Florida;SN50540;05.07.2012 09:00;17,7;0
Bergen - Florida;SN50540;05.07.2012 10:00;19,7;0,1
Bergen - Florida;SN50540;05.07.2012 11:00;22,7;0
Bergen - Florida;SN50540;05.07.2012 12:00;23;0
Bergen - Florida;SN50540;05.07.2012 13:00;25,1;0
Bergen - Florida;SN50540;05.07.2012 14:00;25,6;0
Bergen - Florida;SN50540;05.07.2012 15:00;25,8;0
Bergen - Florida;SN50540;05.07.2012 16:00;23,7;0
Bergen - Florida;SN50540;05.07.2012 17:00;23,5;0
Bergen - Florida;SN50540;05.07.2012 18:00;22;0
Bergen - Florida;SN50540;05.07.2012 19:00;20,5;0
Bergen - Florida;SN50540;05.07.2012 20:00;19,8;0
Bergen - Florida;SN50540;05.07.2012 21:00;19,1;0
Bergen - Florida;SN50540;05.07.2012 22:00;17,5;0
Bergen - Florida;SN50540;05.07.2012 23:00;17,1;0
Bergen - Florida;SN50540;06.07.2012 00:00;16,5;0
Bergen - Florida;SN50540;06.07.2012 01:00;15,7;0
Bergen - Florida;SN50540;06.07.2012 02:00;14,6;0
Bergen - Florida;SN50540;06.07.2012 03:00;14,1;0
Bergen - Florida;SN50540;06.07.2012 04:00;13,4;0
Bergen - Florida;SN50540;06.07.2012 05:00;13,3;0
Bergen - Florida;SN50540;06.07.2012 06:00;13,8;0
Bergen - Florida;SN50540;06.07.2012 07:00;16;0
Bergen - Florida;SN50540;06.07.2012 08:00;20,1;0
Bergen - Florida;SN50540;06.07.2012 09:00;22,7;0
Bergen - Florida;SN50540;06.07.2012 10:00;24,8;0
Bergen - Florida;SN50540;06.07.2012 11:00;26,9;0
Bergen - Florida;SN50540;06.07.2012 12:00;25,5;0
Bergen - Florida;SN50540;06.07.2012 13:00;25,6;0
Bergen - Florida;SN50540;06.07.2012 14:00;27,2;0
Bergen - Florida;SN50540;06.07.2012 15:00;26,4;0
Bergen - Florida;SN50540;06.07.2012 16:00;26,8;0,1
Bergen - Florida;SN50540;06.07.2012 17:00;25,5;0
Bergen - Florida;SN50540;06.07.2012 18:00;25,8;0
Bergen - Florida;SN50540;06.07.2012 19:00;24,8;0
Bergen - Florida;SN50540;06.07.2012 20:00;23,8;-
Bergen - Florida;SN50540;06.07.2012 21:00;22,8;0
Bergen - Florida;SN50540;06.07.2012 22:00;21,6;0
Bergen - Florida;SN50540;06.07.2012 23:00;21,2;0
Bergen - Florida;SN50540;07.07.2012 00:00;20,4;0
Bergen - Florida;SN50540;07.07.2012 01:00;19,8;0
Bergen - Florida;SN50540;07.07.2012 02:00;18,9;0
Bergen - Florida;SN50540;07.07.2012 03:00;19,3;0
Bergen - Florida;SN50540;07.07.2012 04:00;19,4;0
Bergen - Florida;SN50540;07.07.2012 05:00;21;0
Bergen - Florida;SN50540;07.07.2012 06:00;20,7;0
Bergen - Florida;SN50540;07.07.2012 07:00;20,4;0
Bergen - Florida;SN50540;07.07.2012 08:00;19,5;0
Bergen - Florida;SN50540;07.07.2012 09:00;18;1,2
Bergen - Florida;SN50540;07.07.2012 10:00;19,7;0,1
Bergen - Florida;SN50540;07.07.2012 11:00;20,7;0
Bergen - Florida;SN50540;07.07.2012 12:00;22,9;0
Bergen - Florida;SN50540;07.07.2012 13:00;25,8;0
Bergen - Florida;SN50540;07.07.2012 14:00;22,4;0
Bergen - Florida;SN50540;07.07.2012 15:00;20,1;0,4
Bergen - Florida;SN50540;07.07.2012 16:00;20,7;0,1
Bergen - Florida;SN50540;07.07.2012 17:00;21;0
Bergen - Florida;SN50540;07.07.2012 18:00;20,8;0
Bergen - Florida;SN50540;07.07.2012 19:00;19,7;0
Bergen - Florida;SN50540;07.07.2012 20:00;19,9;0
Bergen - Florida;SN50540;07.07.2012 21:00;19;0
Bergen - Florida;SN50540;07.07.2012 22:00;17,8;0,3
Bergen - Florida;SN50540;07.07.2012 23:00;17,4;0,2
Bergen - Florida;SN50540;08.07.2012 00:00;17,3;0
Bergen - Florida;SN50540;08.07.2012 01:00;17,1;0,4
Bergen - Florida;SN50540;08.07.2012 02:00;16,8;0,3
Bergen - Florida;SN50540;08.07.2012 03:00;16,4;0,2
Bergen - Florida;SN50540;08.07.2012 04:00;16,1;0
Bergen - Florida;SN50540;08.07.2012 05:00;16,1;0
Bergen - Florida;SN50540;08.07.2012 06:00;15,6;0,1
Bergen - Florida;SN50540;08.07.2012 07:00;15;0,2
Bergen - Florida;SN50540;08.07.2012 08:00;14,8;0
Bergen - Florida;SN50540;08.07.2012 09:00;15;0
Bergen - Florida;SN50540;08.07.2012 10:00;15,8;0
Bergen - Florida;SN50540;08.07.2012 11:00;18;0
Bergen - Florida;SN50540;08.07.2012 12:00;19,4;0
Bergen - Florida;SN50540;08.07.2012 13:00;19;0
Bergen - Florida;SN50540;08.07.2012 14:00;20,5;0
Bergen - Florida;SN50540;08.07.2012 15:00;19,7;0
Bergen - Florida;SN50540;08.07.2012 16:00;19,5;0
Bergen - Florida;SN50540;08.07.2012 17:00;19,6;0
Bergen - Florida;SN50540;08.07.2012 18:00;19,4;0
Bergen - Florida;SN50540;08.07.2012 19:00;16,9;0
Bergen - Florida;SN50540;08.07.2012 20:00;16,8;0
Bergen - Florida;SN50540;08.07.2012 21:00;16,5;0
Bergen - Florida;SN50540;08.07.2012 22:00;15,5;0
Bergen - Florida;SN50540;08.07.2012 23:00;15;0
Bergen - Florida;SN50540;09.07.2012 00:00;14,7;0
Bergen - Florida;SN50540;09.07.2012 01:00;14,4;0
Bergen - Florida;SN50540;09.07.2012 02:00;14,5;0
Bergen - Florida;SN50540;09.07.2012 03:00;14,5;0
Bergen - Florida;SN50540;09.07.2012 04:00;14,5;0
Bergen - Florida;SN50540;09.07.2012 05:00;14,5;0
Bergen - Florida;SN50540;09.07.2012 06:00;14,7;0
Bergen - Florida;SN50540;09.07.2012 07:00;15,1;0
Bergen - Florida;SN50540;09.07.2012 08:00;16,9;0
Bergen - Florida;SN50540;09.07.2012 09:00;19,2;0
Bergen - Florida;SN50540;09.07.2012 10:00;20,7;0
Bergen - Florida;SN50540;09.07.2012 11:00;21,7;0
Bergen - Florida;SN50540;09.07.2012 12:00;22,3;0
Bergen - Florida;SN50540;09.07.2012 13:00;22,2;0
Bergen - Florida;SN50540;09.07.2012 14:00;23,7;0
Bergen - Florida;SN50540;09.07.2012 15:00;24,5;0
Bergen - Florida;SN50540;09.07.2012 16:00;23,7;0
Bergen - Florida;SN50540;09.07.2012 17:00;23,4;0
Bergen - Florida;SN50540;09.07.2012 18:00;22,2;0
Bergen - Florida;SN50540;09.07.2012 19:00;20;0
Bergen - Florida;SN50540;09.07.2012 20:00;19,3;0
Bergen - Florida;SN50540;09.07.2012 21:00;18,6;0
Bergen - Florida;SN50540;09.07.2012 22:00;16,9;0
Bergen - Florida;SN50540;09.07.2012 23:00;15,5;0
Bergen - Florida;SN50540;10.07.2012 00:00;14,8;0
Bergen - Florida;SN50540;10.07.2012 01:00;14,4;0
Bergen - Florida;SN50540;10.07.2012 02:00;14;0
Bergen - Florida;SN50540;10.07.2012 03:00;13,8;0
Bergen - Florida;SN50540;10.07.2012 04:00;13,8;0
Bergen - Florida;SN50540;10.07.2012 05:00;13,9;0
Bergen - Florida;SN50540;10.07.2012 06:00;14,1;0
Bergen - Florida;SN50540;10.07.2012 07:00;14,1;0
Bergen - Florida;SN50540;10.07.2012 08:00;14,4;0
Bergen - Florida;SN50540;10.07.2012 09:00;14,9;0
Bergen - Florida;SN50540;10.07.2012 10:00;15,3;0
Bergen - Florida;SN50540;10.07.2012 11:00;15,4;0
Bergen - Florida;SN50540;10.07.2012 12:00;15,2;0
Bergen - Florida;SN50540;10.07.2012 13:00;15,6;0
Bergen - Florida;SN50540;10.07.2012 14:00;16,4;0
Bergen - Florida;SN50540;10.07.2012 15:00;17;0
Bergen - Florida;SN50540;10.07.2012 16:00;16,7;0
Bergen - Florida;SN50540;10.07.2012 17:00;16,7;0
Bergen - Florida;SN50540;10.07.2012 18:00;16,7;0
Bergen - Florida;SN50540;10.07.2012 19:00;16,7;0
Bergen - Florida;SN50540;10.07.2012 20:00;15,9;0
Bergen - Florida;SN50540;10.07.2012 21:00;15,2;0
Bergen - Florida;SN50540;10.07.2012 22:00;14,5;0
Bergen - Florida;SN50540;10.07.2012 23:00;14,2;0
Bergen - Florida;SN50540;11.07.2012 00:00;13,9;0
Bergen - Florida;SN50540;11.07.2012 01:00;13,5;0
Bergen - Florida;SN50540;11.07.2012 02:00;13,1;0
Bergen - Florida;SN50540;11.07.2012 03:00;13,1;0
Bergen - Florida;SN50540;11.07.2012 04:00;13,3;0
Bergen - Florida;SN50540;11.07.2012 05:00;13,3;0,1
Bergen - Florida;SN50540;11.07.2012 06:00;13,5;0,1
Bergen - Florida;SN50540;11.07.2012 07:00;13,9;0
Bergen - Florida;SN50540;11.07.2012 08:00;14;0,1
Bergen - Florida;SN50540;11.07.2012 09:00;15,3;0
Bergen - Florida;SN50540;11.07.2012 10:00;16,2;0
Bergen - Florida;SN50540;11.07.2012 11:00;16,8;0
Bergen - Florida;SN50540;11.07.2012 12:00;16,1;0
Bergen - Florida;SN50540;11.07.2012 13:00;15,7;0,1
Bergen - Florida;SN50540;11.07.2012 14:00;15;0,7
Bergen - Florida;SN50540;11.07.2012 15:00;14,4;1,2
Bergen - Florida;SN50540;11.07.2012 16:00;14,7;0,2
Bergen - Florida;SN50540;11.07.2012 17:00;14,8;0,1
Bergen - Florida;SN50540;11.07.2012 18:00;14,4;0
Bergen - Florida;SN50540;11.07.2012 19:00;14,6;0,2
Bergen - Florida;SN50540;11.07.2012 20:00;14,9;0
Bergen - Florida;SN50540;11.07.2012 21:00;14,5;0
Bergen - Florida;SN50540;11.07.2012 22:00;13,8;0
Bergen - Florida;SN50540;11.07.2012 23:00;13,8;0
Bergen - Florida;SN50540;12.07.2012 00:00;13,3;0
Bergen - Florida;SN50540;12.07.2012 01:00;13,2;0
Bergen - Florida;SN50540;12.07.2012 02:00;13;0
Bergen - Florida;SN50540;12.07.2012 03:00;13;0
Bergen - Florida;SN50540;12.07.2012 04:00;12,8;0
Bergen - Florida;SN50540;12.07.2012 05:00;12,7;0
Bergen - Florida;SN50540;12.07.2012 06:00;12,8;0
Bergen - Florida;SN50540;12.07.2012 07:00;13,9;0
Bergen - Florida;SN50540;12.07.2012 08:00;14,4;0
Bergen - Florida;SN50540;12.07.2012 09:00;14,8;0
Bergen - Florida;SN50540;12.07.2012 10:00;15,9;0
Bergen - Florida;SN50540;12.07.2012 11:00;16,3;0
Bergen - Florida;SN50540;12.07.2012 12:00;16,8;0
Bergen - Florida;SN50540;12.07.2012 13:00;17,5;0
Bergen - Florida;SN50540;12.07.2012 14:00;17,5;0
Bergen - Florida;SN50540;12.07.2012 15:00;16,9;0
Bergen - Florida;SN50540;12.07.2012 16:00;16,6;0
Bergen - Florida;SN50540;12.07.2012 17:00;16,5;0
Bergen - Florida;SN50540;12.07.2012 18:00;16,6;0
Bergen - Florida;SN50540;12.07.2012 19:00;15,4;0
Bergen - Florida;SN50540;12.07.2012 20:00;14;0
Bergen - Florida;SN50540;12.07.2012 21:00;13,7;0
Bergen - Florida;SN50540;12.07.2012 22:00;13,5;0
Bergen - Florida;SN50540;12.07.2012 23:00;13,2;0
Bergen - Florida;SN50540;13.07.2012 00:00;13;0
Bergen - Florida;SN50540;13.07.2012 01:00;12,5;0
Bergen - Florida;SN50540;13.07.2012 02:00;12,5;0
Bergen - Florida;SN50540;13.07.2012 03:00;12,3;0
Bergen - Florida;SN50540;13.07.2012 04:00;12,2;0,3
Bergen - Florida;SN50540;13.07.2012 05:00;11,9;0,2
Bergen - Florida;SN50540;13.07.2012 06:00;11,8;0,7
Bergen - Florida;SN50540;13.07.2012 07:00;11,8;0,8
Bergen - Florida;SN50540;13.07.2012 08:00;11,9;0,2
Bergen - Florida;SN50540;13.07.2012 09:00;12,1;0,1
Bergen - Florida;SN50540;13.07.2012 10:00;12,2;0,1
Bergen - Florida;SN50540;13.07.2012 11:00;12,6;0
Bergen - Florida;SN50540;13.07.2012 12:00;12,6;0
Bergen - Florida;SN50540;13.07.2012 13:00;12,8;0
Bergen - Florida;SN50540;13.07.2012 14:00;13,8;0
Bergen - Florida;SN50540;13.07.2012 15:00;13,4;0
Bergen - Florida;SN50540;13.07.2012 16:00;13,9;0
Bergen - Florida;SN50540;13.07.2012 17:00;14,1;0
Bergen - Florida;SN50540;13.07.2012 18:00;13,7;0
Bergen - Florida;SN50540;13.07.2012 19:00;13,5;0
Bergen - Florida;SN50540;13.07.2012 20:00;12,9;0
Bergen - Florida;SN50540;13.07.2012 21:00;12,5;0
Bergen - Florida;SN50540;13.07.2012 22:00;12,3;0
Bergen - Florida;SN50540;13.07.2012 23:00;12,2;0
Bergen - Florida;SN50540;14.07.2012 00:00;12;0
Bergen - Florida;SN50540;14.07.2012 01:00;11,9;0
Bergen - Florida;SN50540;14.07.2012 02:00;11,8;0
Bergen - Florida;SN50540;14.07.2012 03:00;11,8;0
Bergen - Florida;SN50540;14.07.2012 04:00;11,7;0
Bergen - Florida;SN50540;14.07.2012 05:00;11,8;0
Bergen - Florida;SN50540;14.07.2012 06:00;12;0
Bergen - Florida;SN50540;14.07.2012 07:00;12,4;0
Bergen - Florida;SN50540;14.07.2012 08:00;13,3;0
Bergen - Florida;SN50540;14.07.2012 09:00;13,7;0
Bergen - Florida;SN50540;14.07.2012 10:00;14,1;0
Bergen - Florida;SN50540;14.07.2012 11:00;15;0
Bergen - Florida;SN50540;14.07.2012 12:00;15,1;0
Bergen - Florida;SN50540;14.07.2012 13:00;14,9;0
Bergen - Florida;SN50540;14.07.2012 14:00;13,6;0,1
Bergen - Florida;SN50540;14.07.2012 15:00;14,1;0,1
Bergen - Florida;SN50540;14.07.2012 16:00;13,9;0
Bergen - Florida;SN50540;14.07.2012 17:00;13,9;0
Bergen - Florida;SN50540;14.07.2012 18:00;14,1;0
Bergen - Florida;SN50540;14.07.2012 19:00;13,4;0
Bergen - Florida;SN50540;14.07.2012 20:00;13;0
Bergen - Florida;SN50540;14.07.2012 21:00;12,4;0
Bergen - Florida;SN50540;14.07.2012 22:00;11,9;0
Bergen - Florida;SN50540;14.07.2012 23:00;11,6;0
Bergen - Florida;SN50540;15.07.2012 00:00;10,9;0
Bergen - Florida;SN50540;15.07.2012 01:00;11;0
Bergen - Florida;SN50540;15.07.2012 02:00;10,3;0,5
Bergen - Florida;SN50540;15.07.2012 03:00;10;0,8
Bergen - Florida;SN50540;15.07.2012 04:00;9,6;0,7
Bergen - Florida;SN50540;15.07.2012 05:00;9,7;0,4
Bergen - Florida;SN50540;15.07.2012 06:00;9,9;0,1
Bergen - Florida;SN50540;15.07.2012 07:00;10,7;0
Bergen - Florida;SN50540;15.07.2012 08:00;12,2;0
Bergen - Florida;SN50540;15.07.2012 09:00;12,2;0
Bergen - Florida;SN50540;15.07.2012 10:00;13,7;0
Bergen - Florida;SN50540;15.07.2012 11:00;14,3;0
Bergen - Florida;SN50540;15.07.2012 12:00;14,5;0
Bergen - Florida;SN50540;15.07.2012 13:00;15,1;0
Bergen - Florida;SN50540;15.07.2012 14:00;14,8;0
Bergen - Florida;SN50540;15.07.2012 15:00;14,3;0
Bergen - Florida;SN50540;15.07.2012 16:00;14,6;0
Bergen - Florida;SN50540;15.07.2012 17:00;13,5;0,3
Bergen - Florida;SN50540;15.07.2012 18:00;14,4;0
Bergen - Florida;SN50540;15.07.2012 19:00;13,3;0
Bergen - Florida;SN50540;15.07.2012 20:00;13,4;0
Bergen - Florida;SN50540;15.07.2012 21:00;13,2;0
Bergen - Florida;SN50540;15.07.2012 22:00;11,9;0,9
Bergen - Florida;SN50540;15.07.2012 23:00;11,1;0
Bergen - Florida;SN50540;16.07.2012 00:00;11,1;0
Bergen - Florida;SN50540;16.07.2012 01:00;10,9;0
Bergen - Florida;SN50540;16.07.2012 02:00;10,9;0,2
Bergen - Florida;SN50540;16.07.2012 03:00;10,8;0
Bergen - Florida;SN50540;16.07.2012 04:00;10,8;0
Bergen - Florida;SN50540;16.07.2012 05:00;10,8;6,5
Bergen - Florida;SN50540;16.07.2012 06:00;10,9;0
Bergen - Florida;SN50540;16.07.2012 07:00;11,3;0
Bergen - Florida;SN50540;16.07.2012 08:00;12,6;0
Bergen - Florida;SN50540;16.07.2012 09:00;13,6;0
Bergen - Florida;SN50540;16.07.2012 10:00;13,6;0,1
Bergen - Florida;SN50540;16.07.2012 11:00;13,4;0
Bergen - Florida;SN50540;16.07.2012 12:00;13;0
Bergen - Florida;SN50540;16.07.2012 13:00;14,1;0,4
Bergen - Florida;SN50540;16.07.2012 14:00;14,3;0
Bergen - Florida;SN50540;16.07.2012 15:00;12,8;1
Bergen - Florida;SN50540;16.07.2012 16:00;13,9;0
Bergen - Florida;SN50540;16.07.2012 17:00;13,2;0
Bergen - Florida;SN50540;16.07.2012 18:00;12,4;0
Bergen - Florida;SN50540;16.07.2012 19:00;12,7;0
Bergen - Florida;SN50540;16.07.2012 20:00;12,4;0,1
Bergen - Florida;SN50540;16.07.2012 21:00;11,2;0,3
Bergen - Florida;SN50540;16.07.2012 22:00;11;1,1
Bergen - Florida;SN50540;16.07.2012 23:00;10,9;0,6
Bergen - Florida;SN50540;17.07.2012 00:00;10,6;0
Bergen - Florida;SN50540;17.07.2012 01:00;10,8;0,1
Bergen - Florida;SN50540;17.07.2012 02:00;10,5;0,5
Bergen - Florida;SN50540;17.07.2012 03:00;10,3;0,5
Bergen - Florida;SN50540;17.07.2012 04:00;10,3;0,4
Bergen - Florida;SN50540;17.07.2012 05:00;10,3;0,3
Bergen - Florida;SN50540;17.07.2012 06:00;10,3;0,4
Bergen - Florida;SN50540;17.07.2012 07:00;10,6;0,4
Bergen - Florida;SN50540;17.07.2012 08:00;11;0,2
Bergen - Florida;SN50540;17.07.2012 09:00;11,6;0,3
Bergen - Florida;SN50540;17.07.2012 10:00;11,4;1,2
Bergen - Florida;SN50540;17.07.2012 11:00;13,3;2,1
Bergen - Florida;SN50540;17.07.2012 12:00;13,7;0,1
Bergen - Florida;SN50540;17.07.2012 13:00;14,2;0,3
Bergen - Florida;SN50540;17.07.2012 14:00;15,3;0
Bergen - Florida;SN50540;17.07.2012 15:00;14,2;0
Bergen - Florida;SN50540;17.07.2012 16:00;13,8;0
Bergen - Florida;SN50540;17.07.2012 17:00;13,7;0
Bergen - Florida;SN50540;17.07.2012 18:00;12,8;0
Bergen - Florida;SN50540;17.07.2012 19:00;12,6;0
Bergen - Florida;SN50540;17.07.2012 20:00;11,9;0
Bergen - Florida;SN50540;17.07.2012 21:00;11,1;0
Bergen - Florida;SN50540;17.07.2012 22:00;10,6;0
Bergen - Florida;SN50540;17.07.2012 23:00;10,2;0,2
Bergen - Florida;SN50540;18.07.2012 00:00;10,2;0,4
Bergen - Florida;SN50540;18.07.2012 01:00;10;2,1
Bergen - Florida;SN50540;18.07.2012 02:00;9,9;0,3
Bergen - Florida;SN50540;18.07.2012 03:00;9,9;0,1
Bergen - Florida;SN50540;18.07.2012 04:00;9,6;0
Bergen - Florida;SN50540;18.07.2012 05:00;9,7;0
Bergen - Florida;SN50540;18.07.2012 06:00;10;0
Bergen - Florida;SN50540;18.07.2012 07:00;11;0
Bergen - Florida;SN50540;18.07.2012 08:00;13,7;0,1
Bergen - Florida;SN50540;18.07.2012 09:00;13,2;0
Bergen - Florida;SN50540;18.07.2012 10:00;14,6;0
Bergen - Florida;SN50540;18.07.2012 11:00;13,8;0
Bergen - Florida;SN50540;18.07.2012 12:00;15,2;0
Bergen - Florida;SN50540;18.07.2012 13:00;14,9;0
Bergen - Florida;SN50540;18.07.2012 14:00;17,5;0
Bergen - Florida;SN50540;18.07.2012 15:00;17,7;0
Bergen - Florida;SN50540;18.07.2012 16:00;15,2;0
Bergen - Florida;SN50540;18.07.2012 17:00;15,9;0
Bergen - Florida;SN50540;18.07.2012 18:00;15,5;0
Bergen - Florida;SN50540;18.07.2012 19:00;14,8;0
Bergen - Florida;SN50540;18.07.2012 20:00;14,1;0
Bergen - Florida;SN50540;18.07.2012 21:00;13,6;0
Bergen - Florida;SN50540;18.07.2012 22:00;12,9;0
Bergen - Florida;SN50540;18.07.2012 23:00;12,6;0
Bergen - Florida;SN50540;19.07.2012 00:00;11,9;0
Bergen - Florida;SN50540;19.07.2012 01:00;11,1;0
Bergen - Florida;SN50540;19.07.2012 02:00;10,3;0
Bergen - Florida;SN50540;19.07.2012 03:00;9,9;0
Bergen - Florida;SN50540;19.07.2012 04:00;9,5;0
Bergen - Florida;SN50540;19.07.2012 05:00;9,3;0
Bergen - Florida;SN50540;19.07.2012 06:00;9,7;0
Bergen - Florida;SN50540;19.07.2012 07:00;11,7;0
Bergen - Florida;SN50540;19.07.2012 08:00;14,4;0
Bergen - Florida;SN50540;19.07.2012 09:00;14,9;0
Bergen - Florida;SN50540;19.07.2012 10:00;16,1;0
Bergen - Florida;SN50540;19.07.2012 11:00;17,4;0,1
Bergen - Florida;SN50540;19.07.2012 12:00;18,4;0
Bergen - Florida;SN50540;19.07.2012 13:00;19,4;0
Bergen - Florida;SN50540;19.07.2012 14:00;19,9;0
Bergen - Florida;SN50540;19.07.2012 15:00;19,4;0
Bergen - Florida;SN50540;19.07.2012 16:00;20,9;0
Bergen - Florida;SN50540;19.07.2012 17:00;17,5;0
Bergen - Florida;SN50540;19.07.2012 18:00;19;0
Bergen - Florida;SN50540;19.07.2012 19:00;17,9;0
Bergen - Florida;SN50540;19.07.2012 20:00;15,8;0
Bergen - Florida;SN50540;19.07.2012 21:00;13,8;0
Bergen - Florida;SN50540;19.07.2012 22:00;12,5;0
Bergen - Florida;SN50540;19.07.2012 23:00;12;0
Bergen - Florida;SN50540;20.07.2012 00:00;11,2;0
Bergen - Florida;SN50540;20.07.2012 01:00;10,9;0
